Date,Branch ID,Employee ID,Daily Customers,Sim Cards,Spoiled Cards,Cards Activated,Cards Topped Up,Apps,Apps Transacted,Customer Satisfaction
19-02-23,B025,B025_E010,36,12,0,8,4,2,0,4.9
20-02-23,B001,B001_E001,52,6,0,3,1,2,0,4.1
20-02-23,B001,B001_E002,51,8,0,5,2,1,0,4.2
20-02-23,B001,B001_E003,28,2,0,1,0,1,0,3.7
20-02-23,B001,B001_E004,26,4,0,2,0,2,0,3.8
20-02-23,B001,B001_E005,52,8,0,4,1,1,0,3.4
20-02-23,B001,B001_E006,40,10,0,8,3,2,0,3.4
20-02-23,B001,B001_E007,42,7,0,5,2,1,0,3.9
20-02-23,B001,B001_E008,42,6,0,4,1,1,0,3.8
20-02-23,B001,B001_E009,28,7,0,4,1,1,0,3.9
20-02-23,B001,B001_E010,25,7,0,5,2,2,0,3.5
20-02-23,B002,B002_E001,31,7,0,4,1,2,0,3.6
20-02-23,B002,B002_E002,33,4,0,2,0,2,0,3.4
20-02-23,B002,B002_E003,40,7,0,5,2,1,0,3.8
20-02-23,B002,B002_E004,51,4,0,2,0,3,0,3.4
20-02-23,B002,B002_E005,48,6,0,3,1,1,0,3.8
20-02-23,B002,B002_E006,33,11,0,6,3,1,0,3.7
20-02-23,B002,B002_E007,69,9,0,6,2,1,0,3.5
20-02-23,B002,B002_E008,51,8,0,5,2,2,0,3.6
20-02-23,B002,B002_E009,29,12,0,8,3,2,0,3.3
20-02-23,B002,B002_E010,32,13,0,7,3,2,0,3.3
20-02-23,B003,B003_E001,65,13,0,9,5,5,1,3.9
20-02-23,B003,B003_E002,74,12,0,8,4,11,1,4.5
20-02-23,B003,B003_E003,63,6,0,3,1,9,1,4.3
20-02-23,B003,B003_E004,91,11,0,8,4,10,0,4.3
20-02-23,B003,B003_E005,58,19,0,16,9,4,0,4.7
20-02-23,B003,B003_E006,73,13,0,9,5,4,1,3.9
20-02-23,B003,B003_E007,55,18,0,12,6,5,2,4.4
20-02-23,B003,B003_E008,70,11,0,6,2,7,2,4.6
20-02-23,B003,B003_E009,63,8,0,6,2,6,0,4.6
20-02-23,B003,B003_E010,63,6,0,3,1,9,1,4.2
20-02-23,B004,B004_E001,44,6,0,4,1,2,0,4.3
20-02-23,B004,B004_E002,45,3,0,1,0,1,0,4.6
20-02-23,B004,B004_E003,30,6,0,3,1,2,0,4.1
20-02-23,B004,B004_E004,49,7,0,5,2,1,0,4.6
20-02-23,B004,B004_E005,25,4,0,2,0,2,0,4.2
20-02-23,B004,B004_E006,47,10,0,8,4,2,0,3.8
20-02-23,B004,B004_E007,55,5,0,3,1,2,0,4.5
20-02-23,B004,B004_E008,53,8,0,6,2,1,0,4.3
20-02-23,B004,B004_E009,49,4,0,2,0,2,0,3.9
20-02-23,B004,B004_E010,32,11,0,7,2,1,0,4.7
20-02-23,B005,B005_E001,62,11,0,7,3,0,0,4.5
20-02-23,B005,B005_E002,52,6,0,4,1,0,0,4.3
20-02-23,B005,B005_E003,44,3,0,1,0,1,0,4.8
20-02-23,B005,B005_E004,59,8,0,4,1,0,0,4.3
20-02-23,B005,B005_E005,43,5,0,3,1,0,0,4.2
20-02-23,B005,B005_E006,58,3,0,1,0,1,0,4.7
20-02-23,B005,B005_E007,51,9,0,6,3,0,0,4.7
20-02-23,B005,B005_E008,32,7,0,4,1,0,0,4.9
20-02-23,B005,B005_E009,41,4,0,2,0,1,0,4.8
20-02-23,B005,B005_E010,49,10,0,7,2,1,0,4.5
20-02-23,B006,B006_E001,89,12,0,9,3,2,0,4.7
20-02-23,B006,B006_E002,36,12,0,9,5,1,0,3.9
20-02-23,B006,B006_E003,69,10,0,7,2,2,0,4.4
20-02-23,B006,B006_E004,73,6,0,3,1,1,0,3.9
20-02-23,B006,B006_E005,38,12,0,9,3,1,0,3.7
20-02-23,B006,B006_E006,39,12,0,7,3,2,0,3.7
20-02-23,B006,B006_E007,43,11,0,7,2,2,0,4.4
20-02-23,B006,B006_E008,90,4,0,2,0,1,0,3.7
20-02-23,B006,B006_E009,92,7,0,4,1,1,0,3.8
20-02-23,B006,B006_E010,80,4,0,2,0,1,0,4.3
20-02-23,B007,B007_E001,78,6,0,4,1,3,0,3.9
20-02-23,B007,B007_E002,34,4,0,2,0,2,0,3.8
20-02-23,B007,B007_E003,61,5,0,3,1,2,0,3.9
20-02-23,B007,B007_E004,52,11,0,7,3,6,1,3.3
20-02-23,B007,B007_E005,50,8,0,4,1,6,0,3.2
20-02-23,B007,B007_E006,56,6,0,4,1,3,1,3.9
20-02-23,B007,B007_E007,57,5,0,3,1,2,0,3.6
20-02-23,B007,B007_E008,79,6,0,3,1,5,2,3.3
20-02-23,B007,B007_E009,73,5,0,3,1,2,0,3.5
20-02-23,B007,B007_E010,68,10,0,7,2,5,2,3.1
20-02-23,B008,B008_E001,44,4,0,2,0,1,0,3.3
20-02-23,B008,B008_E002,31,10,0,6,3,0,0,3.1
20-02-23,B008,B008_E003,27,3,0,1,0,1,0,3.4
20-02-23,B008,B008_E004,34,4,0,2,0,0,0,3.2
20-02-23,B008,B008_E005,39,13,0,7,3,1,0,3.2
20-02-23,B008,B008_E006,49,10,0,8,3,1,0,3.7
20-02-23,B008,B008_E007,38,13,0,8,3,0,0,2.9
20-02-23,B008,B008_E008,36,7,0,5,2,1,0,3.7
20-02-23,B008,B008_E009,25,3,0,1,0,0,0,2.9
20-02-23,B008,B008_E010,52,7,0,4,1,0,0,3.3
20-02-23,B009,B009_E001,57,3,0,1,0,5,0,5
20-02-23,B009,B009_E002,25,9,0,5,2,3,0,5
20-02-23,B009,B009_E003,55,6,0,3,1,3,1,5
20-02-23,B009,B009_E004,44,7,0,4,1,3,1,5
20-02-23,B009,B009_E005,36,4,0,2,0,5,1,5
20-02-23,B009,B009_E006,41,8,0,4,1,4,0,5
20-02-23,B009,B009_E007,39,8,0,4,1,5,1,5
20-02-23,B009,B009_E008,33,4,0,2,0,5,2,5
20-02-23,B009,B009_E009,38,12,0,7,2,3,1,4.9
20-02-23,B009,B009_E010,47,5,0,3,1,3,1,4.6
20-02-23,B010,B010_E001,47,5,0,3,1,3,1,4
20-02-23,B010,B010_E002,23,4,0,2,0,3,1,3.9
20-02-23,B010,B010_E003,25,3,0,1,0,1,0,3.6
20-02-23,B010,B010_E004,32,3,0,1,0,2,0,4.1
20-02-23,B010,B010_E005,35,4,0,2,0,3,1,3.5
20-02-23,B010,B010_E006,22,3,0,1,0,2,0,3.9
20-02-23,B010,B010_E007,43,6,0,4,1,3,0,3.8
20-02-23,B010,B010_E008,33,7,0,5,2,2,0,3.7
20-02-23,B010,B010_E009,41,5,0,3,1,1,0,3.5
20-02-23,B010,B010_E010,52,6,0,3,1,2,0,3.5
20-02-23,B011,B011_E001,56,9,0,5,2,5,0,3.1
20-02-23,B011,B011_E002,77,12,0,9,4,3,1,2.9
20-02-23,B011,B011_E003,47,14,0,8,4,6,0,2.7
20-02-23,B011,B011_E004,68,5,0,3,1,7,2,3.6
20-02-23,B011,B011_E005,51,6,0,3,1,3,0,3.1
20-02-23,B011,B011_E006,87,4,0,2,0,4,0,3.6
20-02-23,B011,B011_E007,78,4,0,2,0,3,0,2.9
20-02-23,B011,B011_E008,70,11,0,6,3,8,3,3.1
20-02-23,B011,B011_E009,89,5,0,3,1,8,1,3.1
20-02-23,B011,B011_E010,71,11,0,6,2,9,5,2.7
20-02-23,B012,B012_E001,54,21,0,17,10,4,1,4.2
20-02-23,B012,B012_E002,79,5,0,3,1,6,3,4.5
20-02-23,B012,B012_E003,55,12,0,9,3,6,3,4.8
20-02-23,B012,B012_E004,44,12,0,9,5,5,1,4.5
20-02-23,B012,B012_E005,52,18,0,12,6,4,0,4.8
20-02-23,B012,B012_E006,66,19,0,16,8,2,0,4.4
20-02-23,B012,B012_E007,83,21,0,15,9,5,1,4.7
20-02-23,B012,B012_E008,77,13,0,8,4,5,2,4.8
20-02-23,B012,B012_E009,58,5,0,3,1,5,1,4.4
20-02-23,B012,B012_E010,44,19,0,13,6,4,1,5
20-02-23,B013,B013_E001,84,20,0,17,8,3,0,4.8
20-02-23,B013,B013_E002,71,30,0,22,11,3,1,4.6
20-02-23,B013,B013_E003,50,8,0,5,2,1,0,4
20-02-23,B013,B013_E004,69,23,0,15,9,3,1,4
20-02-23,B013,B013_E005,113,31,0,18,7,3,1,4.1
20-02-23,B013,B013_E006,47,31,0,26,13,3,1,4.3
20-02-23,B013,B013_E007,86,27,0,23,11,3,0,4
20-02-23,B013,B013_E008,114,9,0,7,3,1,0,4.7
20-02-23,B013,B013_E009,54,26,0,17,6,2,0,4.2
20-02-23,B013,B013_E010,54,30,0,25,11,1,0,4.1
20-02-23,B014,B014_E001,121,24,0,14,8,2,0,4
20-02-23,B014,B014_E002,99,22,0,16,10,1,0,4.8
20-02-23,B014,B014_E003,63,27,0,21,12,3,0,4.6
20-02-23,B014,B014_E004,85,21,0,14,8,1,0,4.3
20-02-23,B014,B014_E005,104,11,0,8,3,2,0,4.5
20-02-23,B014,B014_E006,97,16,0,11,4,2,0,4.4
20-02-23,B014,B014_E007,102,23,0,13,7,2,0,4.4
20-02-23,B014,B014_E008,53,15,0,9,5,1,0,3.9
20-02-23,B014,B014_E009,53,18,0,15,9,2,0,4.2
20-02-23,B014,B014_E010,113,14,0,10,4,1,0,4.2
20-02-23,B015,B015_E001,71,10,0,7,2,5,2,4.6
20-02-23,B015,B015_E002,76,10,0,8,3,5,1,4.8
20-02-23,B015,B015_E003,63,10,0,6,2,3,0,4.5
20-02-23,B015,B015_E004,47,9,0,7,2,2,0,4.8
20-02-23,B015,B015_E005,48,6,0,3,1,2,0,4.4
20-02-23,B015,B015_E006,74,5,0,3,1,2,0,4.4
20-02-23,B015,B015_E007,32,6,0,4,1,6,3,4.3
20-02-23,B015,B015_E008,70,11,0,8,3,4,0,4.6
20-02-23,B015,B015_E009,41,9,0,7,2,3,0,5
20-02-23,B015,B015_E010,59,4,0,2,0,5,0,4.2
20-02-23,B016,B016_E001,37,7,0,4,1,2,0,3.8
20-02-23,B016,B016_E002,36,2,0,1,0,2,0,4
20-02-23,B016,B016_E003,34,5,0,3,1,5,2,3.8
20-02-23,B016,B016_E004,53,6,0,3,1,4,0,4.1
20-02-23,B016,B016_E005,26,7,0,4,1,3,1,3.9
20-02-23,B016,B016_E006,37,6,0,4,1,3,0,3.4
20-02-23,B016,B016_E007,52,7,0,4,1,3,0,3.4
20-02-23,B016,B016_E008,58,2,0,1,0,2,0,3.5
20-02-23,B016,B016_E009,39,5,0,3,1,3,1,3.6
20-02-23,B016,B016_E010,49,5,0,3,1,3,1,4.3
20-02-23,B017,B017_E001,66,15,0,11,5,9,3,3.9
20-02-23,B017,B017_E002,80,13,0,8,3,5,1,4.2
20-02-23,B017,B017_E003,61,26,0,15,7,9,3,4.1
20-02-23,B017,B017_E004,64,21,0,12,6,5,1,4.4
20-02-23,B017,B017_E005,82,22,0,16,6,8,2,3.5
20-02-23,B017,B017_E006,76,13,0,9,4,7,0,3.8
20-02-23,B017,B017_E007,62,10,0,8,4,4,1,3.9
20-02-23,B017,B017_E008,49,18,0,14,8,6,0,4.3
20-02-23,B017,B017_E009,75,23,0,14,5,3,0,3.7
20-02-23,B017,B017_E010,66,15,0,11,5,5,2,3.9
20-02-23,B018,B018_E001,49,9,0,5,2,2,0,3.4
20-02-23,B018,B018_E002,46,2,0,1,0,5,0,3.7
20-02-23,B018,B018_E003,38,5,0,3,1,3,0,3.3
20-02-23,B018,B018_E004,59,9,0,7,3,5,1,3.6
20-02-23,B018,B018_E005,56,9,0,6,2,2,0,3.6
20-02-23,B018,B018_E006,65,3,0,1,0,5,0,3.9
20-02-23,B018,B018_E007,59,6,0,4,1,2,0,3.5
20-02-23,B018,B018_E008,47,4,0,2,0,2,0,3.3
20-02-23,B018,B018_E009,44,6,0,3,1,4,1,3.3
20-02-23,B018,B018_E010,45,3,0,1,0,2,0,3.5
20-02-23,B019,B019_E001,43,6,0,4,1,1,0,3.7
20-02-23,B019,B019_E002,46,7,0,4,1,0,0,3.5
20-02-23,B019,B019_E003,43,5,0,3,1,0,0,2.9
20-02-23,B019,B019_E004,60,11,0,8,4,0,0,3.6
20-02-23,B019,B019_E005,79,12,0,9,5,1,0,3.2
20-02-23,B019,B019_E006,47,4,0,2,0,0,0,3.3
20-02-23,B019,B019_E007,54,7,0,5,2,1,0,3.1
20-02-23,B019,B019_E008,53,11,0,8,4,0,0,3.1
20-02-23,B019,B019_E009,49,11,0,7,2,0,0,3.8
20-02-23,B019,B019_E010,33,9,0,6,2,1,0,3
20-02-23,B020,B020_E001,44,12,0,8,3,2,0,3.3
20-02-23,B020,B020_E002,89,23,0,17,6,2,0,3
20-02-23,B020,B020_E003,86,6,0,3,1,2,0,2.8
20-02-23,B020,B020_E004,49,13,0,8,3,2,0,2.7
20-02-23,B020,B020_E005,85,18,0,10,5,2,0,3.3
20-02-23,B020,B020_E006,61,17,0,10,5,3,1,2.9
20-02-23,B020,B020_E007,80,22,0,15,6,3,1,2.7
20-02-23,B020,B020_E008,39,14,0,10,6,2,0,3.4
20-02-23,B020,B020_E009,92,23,0,13,7,2,0,3.5
20-02-23,B020,B020_E010,85,9,0,7,3,2,0,3.5
20-02-23,B021,B021_E001,63,8,0,5,2,2,0,3.5
20-02-23,B021,B021_E002,81,8,0,6,3,1,0,3.3
20-02-23,B021,B021_E003,82,16,0,13,6,1,0,3.2
20-02-23,B021,B021_E004,69,20,0,15,7,1,0,3.8
20-02-23,B021,B021_E005,58,8,0,5,2,2,0,3.1
20-02-23,B021,B021_E006,81,9,0,7,3,2,0,3.5
20-02-23,B021,B021_E007,82,24,0,20,10,1,0,3.3
20-02-23,B021,B021_E008,68,14,0,10,6,1,0,3.2
20-02-23,B021,B021_E009,98,8,0,6,2,2,0,3.8
20-02-23,B021,B021_E010,60,12,0,9,3,1,0,3.1
20-02-23,B022,B022_E001,39,12,0,7,3,2,0,4.7
20-02-23,B022,B022_E002,67,8,0,5,2,2,0,4.5
20-02-23,B022,B022_E003,43,4,0,2,0,1,0,4.8
20-02-23,B022,B022_E004,43,6,0,3,1,1,0,4.1
20-02-23,B022,B022_E005,70,8,0,6,3,1,0,4.4
20-02-23,B022,B022_E006,51,7,0,4,1,2,0,4.3
20-02-23,B022,B022_E007,30,11,0,7,2,2,0,4.9
20-02-23,B022,B022_E008,42,7,0,4,1,1,0,4.5
20-02-23,B022,B022_E009,34,3,0,1,0,1,0,4.4
20-02-23,B022,B022_E010,34,11,0,6,2,2,0,4.6
20-02-23,B023,B023_E001,77,4,0,2,0,1,0,5
20-02-23,B023,B023_E002,78,9,0,5,2,1,0,5
20-02-23,B023,B023_E003,81,3,0,1,0,1,0,5
20-02-23,B023,B023_E004,80,6,0,4,1,2,0,4.7
20-02-23,B023,B023_E005,34,11,0,7,3,2,0,4.6
20-02-23,B023,B023_E006,77,3,0,1,0,1,0,5
20-02-23,B023,B023_E007,33,4,0,2,0,2,0,5
20-02-23,B023,B023_E008,34,8,0,6,2,1,0,5
20-02-23,B023,B023_E009,65,6,0,3,1,1,0,4.5
20-02-23,B023,B023_E010,67,6,0,3,1,2,0,5
20-02-23,B024,B024_E001,37,5,0,3,1,2,0,3.3
20-02-23,B024,B024_E002,31,4,0,2,0,2,0,3.7
20-02-23,B024,B024_E003,49,6,0,3,1,2,0,3.2
20-02-23,B024,B024_E004,23,2,0,1,0,1,0,3.9
20-02-23,B024,B024_E005,28,3,0,1,0,1,0,3.7
20-02-23,B024,B024_E006,23,3,0,1,0,2,0,3.7
20-02-23,B024,B024_E007,38,8,0,6,3,3,0,3.3
20-02-23,B024,B024_E008,28,3,0,1,0,4,1,3.2
20-02-23,B024,B024_E009,35,7,0,4,1,2,0,3.9
20-02-23,B024,B024_E010,26,4,0,2,0,4,1,3.4
20-02-23,B025,B025_E001,51,17,0,11,6,1,0,4.2
20-02-23,B025,B025_E002,79,13,0,10,4,4,0,4.5
20-02-23,B025,B025_E003,97,7,0,5,2,4,1,4.2
20-02-23,B025,B025_E004,76,13,0,8,3,1,0,4.6
20-02-23,B025,B025_E005,93,8,0,4,1,1,0,4.5
20-02-23,B025,B025_E006,84,5,0,3,1,2,0,3.9
20-02-23,B025,B025_E007,68,21,0,17,10,1,0,4.8
20-02-23,B025,B025_E008,62,10,0,6,3,4,0,4.1
20-02-23,B025,B025_E009,65,5,0,3,1,4,0,4
20-02-23,B025,B025_E010,68,6,0,4,1,2,0,4.3
21-02-23,B001,B001_E001,49,9,0,7,3,1,0,4.1
21-02-23,B001,B001_E002,43,18,0,14,6,2,0,4.7
21-02-23,B001,B001_E003,40,7,0,4,1,3,0,4.5
21-02-23,B001,B001_E004,51,9,0,7,3,1,0,4.3
21-02-23,B001,B001_E005,41,18,0,10,5,2,0,4.6
21-02-23,B001,B001_E006,64,21,0,14,7,2,0,4.4
21-02-23,B001,B001_E007,68,13,0,7,2,1,0,4.4
21-02-23,B001,B001_E008,66,21,0,12,5,1,0,4.6
21-02-23,B001,B001_E009,47,10,0,8,4,2,0,4.7
21-02-23,B001,B001_E010,63,18,0,10,5,2,0,4.4
21-02-23,B002,B002_E001,58,13,0,10,6,1,0,3.2
21-02-23,B002,B002_E002,94,9,0,6,2,3,0,3.2
21-02-23,B002,B002_E003,63,7,0,5,2,2,0,3.5
21-02-23,B002,B002_E004,100,9,0,6,2,1,0,3.2
21-02-23,B002,B002_E005,51,4,0,2,0,3,0,3.3
21-02-23,B002,B002_E006,76,7,0,5,2,2,0,3.3
21-02-23,B002,B002_E007,103,7,0,4,1,2,0,3.7
21-02-23,B002,B002_E008,93,11,0,8,3,1,0,3.2
21-02-23,B002,B002_E009,74,12,0,8,4,1,0,3.5
21-02-23,B002,B002_E010,82,8,0,5,2,3,1,3.3
21-02-23,B003,B003_E001,64,4,0,2,0,3,1,3.9
21-02-23,B003,B003_E002,82,9,0,5,2,3,1,3
21-02-23,B003,B003_E003,48,6,0,3,1,5,0,3.4
21-02-23,B003,B003_E004,42,8,0,4,1,3,0,3
21-02-23,B003,B003_E005,63,10,0,6,2,4,0,3.2
21-02-23,B003,B003_E006,47,9,0,5,2,2,0,3
21-02-23,B003,B003_E007,34,15,0,12,6,2,0,3.5
21-02-23,B003,B003_E008,42,13,0,9,5,4,0,3.6
21-02-23,B003,B003_E009,42,10,0,7,3,5,2,3.3
21-02-23,B003,B003_E010,50,15,0,11,6,4,1,3.2
21-02-23,B004,B004_E001,53,22,0,13,7,1,0,5
21-02-23,B004,B004_E002,80,17,0,13,7,0,0,4.6
21-02-23,B004,B004_E003,81,21,0,12,6,1,0,4.5
21-02-23,B004,B004_E004,59,5,0,3,1,0,0,5
21-02-23,B004,B004_E005,57,5,0,3,1,0,0,4.7
21-02-23,B004,B004_E006,36,5,0,3,1,0,0,5
21-02-23,B004,B004_E007,69,9,0,6,3,0,0,5
21-02-23,B004,B004_E008,84,22,0,18,9,1,0,5
21-02-23,B004,B004_E009,69,21,0,13,5,1,0,4.7
21-02-23,B004,B004_E010,73,20,0,14,5,0,0,4.7
21-02-23,B005,B005_E001,36,10,0,6,3,2,0,5
21-02-23,B005,B005_E002,58,4,0,2,0,4,0,4.7
21-02-23,B005,B005_E003,68,11,0,6,2,2,0,4.8
21-02-23,B005,B005_E004,61,4,0,2,0,1,0,5
21-02-23,B005,B005_E005,45,11,0,7,2,4,1,4.7
21-02-23,B005,B005_E006,32,3,0,1,0,2,0,4.7
21-02-23,B005,B005_E007,61,7,0,5,2,2,0,4.3
21-02-23,B005,B005_E008,60,7,0,5,2,2,0,4.8
21-02-23,B005,B005_E009,63,10,0,6,3,4,0,4.8
21-02-23,B005,B005_E010,43,11,0,8,3,2,0,4.4
21-02-23,B006,B006_E001,46,5,0,3,1,1,0,3.3
21-02-23,B006,B006_E002,84,11,0,6,3,2,0,3.5
21-02-23,B006,B006_E003,53,11,0,6,2,3,1,3.5
21-02-23,B006,B006_E004,61,12,0,7,3,3,0,3.6
21-02-23,B006,B006_E005,73,8,0,5,2,2,0,3
21-02-23,B006,B006_E006,68,6,0,4,1,2,0,3.7
21-02-23,B006,B006_E007,67,11,0,7,3,3,1,3.6
21-02-23,B006,B006_E008,49,4,0,2,0,2,0,3.5
21-02-23,B006,B006_E009,51,5,0,3,1,3,0,3.3
21-02-23,B006,B006_E010,59,13,0,7,2,3,1,3.3
21-02-23,B007,B007_E001,27,2,0,1,0,3,1,5
21-02-23,B007,B007_E002,27,4,0,2,0,4,0,5
21-02-23,B007,B007_E003,34,7,0,4,1,4,1,5
21-02-23,B007,B007_E004,33,5,0,3,1,2,0,4.7
21-02-23,B007,B007_E005,33,8,0,6,3,3,0,5
21-02-23,B007,B007_E006,47,6,0,4,1,3,1,4.9
21-02-23,B007,B007_E007,49,2,0,1,0,2,0,5
21-02-23,B007,B007_E008,40,4,0,2,0,2,0,5
21-02-23,B007,B007_E009,33,10,0,7,3,3,0,4.9
21-02-23,B007,B007_E010,27,2,0,1,0,4,0,5
21-02-23,B008,B008_E001,62,9,0,5,2,3,0,3.7
21-02-23,B008,B008_E002,26,5,0,3,1,3,0,3.3
21-02-23,B008,B008_E003,65,12,0,9,5,1,0,3.4
21-02-23,B008,B008_E004,32,18,0,13,8,2,0,2.8
21-02-23,B008,B008_E005,33,9,0,5,2,1,0,3.5
21-02-23,B008,B008_E006,32,10,0,6,2,3,1,2.9
21-02-23,B008,B008_E007,49,6,0,4,1,3,0,3.4
21-02-23,B008,B008_E008,46,14,0,9,3,3,0,3
21-02-23,B008,B008_E009,43,11,0,7,3,1,0,3.5
21-02-23,B008,B008_E010,43,13,0,9,4,3,0,3.3
21-02-23,B009,B009_E001,69,11,0,8,3,4,0,2.8
21-02-23,B009,B009_E002,57,7,0,4,1,4,1,2.9
21-02-23,B009,B009_E003,67,10,0,6,3,3,1,3.6
21-02-23,B009,B009_E004,107,14,0,11,4,3,1,3.4
21-02-23,B009,B009_E005,56,16,0,11,6,4,0,2.6
21-02-23,B009,B009_E006,86,18,0,10,6,4,1,2.9
21-02-23,B009,B009_E007,57,17,0,12,5,5,2,2.8
21-02-23,B009,B009_E008,92,16,0,12,5,5,2,3
21-02-23,B009,B009_E009,51,6,0,3,1,5,2,3.4
21-02-23,B009,B009_E010,121,11,0,6,3,5,1,3
21-02-23,B010,B010_E001,48,7,0,5,2,0,0,4.4
21-02-23,B010,B010_E002,39,8,0,6,2,1,0,4.4
21-02-23,B010,B010_E003,53,8,0,6,2,0,0,4.1
21-02-23,B010,B010_E004,46,14,0,11,6,0,0,4.2
21-02-23,B010,B010_E005,53,12,0,7,3,1,0,3.9
21-02-23,B010,B010_E006,53,14,0,9,5,0,0,4.3
21-02-23,B010,B010_E007,25,10,0,8,3,0,0,3.7
21-02-23,B010,B010_E008,34,7,0,5,2,1,0,4.3
21-02-23,B010,B010_E009,27,11,0,6,3,0,0,3.5
21-02-23,B010,B010_E010,49,8,0,5,2,1,0,3.7
21-02-23,B011,B011_E001,34,11,0,7,3,1,0,3.1
21-02-23,B011,B011_E002,35,5,0,3,1,0,0,2.9
21-02-23,B011,B011_E003,60,3,0,1,0,0,0,3.6
21-02-23,B011,B011_E004,39,3,0,1,0,0,0,3.4
21-02-23,B011,B011_E005,36,7,0,5,2,0,0,3.5
21-02-23,B011,B011_E006,51,4,0,2,0,0,0,3.4
21-02-23,B011,B011_E007,40,10,0,6,3,0,0,3.2
21-02-23,B011,B011_E008,32,4,0,2,0,0,0,2.8
21-02-23,B011,B011_E009,42,3,0,1,0,1,0,2.9
21-02-23,B011,B011_E010,47,11,0,6,2,0,0,3
21-02-23,B012,B012_E001,73,10,0,8,4,6,3,3.9
21-02-23,B012,B012_E002,60,20,0,15,8,5,1,4
21-02-23,B012,B012_E003,51,11,0,7,3,6,1,4.1
21-02-23,B012,B012_E004,107,13,0,10,5,2,0,4.8
21-02-23,B012,B012_E005,58,15,0,12,6,3,0,4.6
21-02-23,B012,B012_E006,98,13,0,7,3,2,0,4.5
21-02-23,B012,B012_E007,60,10,0,8,4,4,0,4.3
21-02-23,B012,B012_E008,113,9,0,6,2,3,1,4.6
21-02-23,B012,B012_E009,111,11,0,7,2,2,0,4.3
21-02-23,B012,B012_E010,114,19,0,12,6,2,0,4.7
21-02-23,B013,B013_E001,43,10,0,7,2,1,0,4.7
21-02-23,B013,B013_E002,37,6,0,4,1,1,0,3.9
21-02-23,B013,B013_E003,36,10,0,6,2,1,0,4.1
21-02-23,B013,B013_E004,49,7,0,5,2,0,0,4.1
21-02-23,B013,B013_E005,22,8,0,4,1,0,0,3.9
21-02-23,B013,B013_E006,51,11,0,6,2,0,0,4.4
21-02-23,B013,B013_E007,32,6,0,3,1,1,0,4
21-02-23,B013,B013_E008,47,4,0,2,0,0,0,4.1
21-02-23,B013,B013_E009,45,6,0,3,1,1,0,4.8
21-02-23,B013,B013_E010,42,11,0,7,2,0,0,4.4
21-02-23,B014,B014_E001,38,6,0,4,1,0,0,3.6
21-02-23,B014,B014_E002,64,10,0,8,3,0,0,3.5
21-02-23,B014,B014_E003,48,9,0,7,3,1,0,3.7
21-02-23,B014,B014_E004,71,7,0,4,1,1,0,3.9
21-02-23,B014,B014_E005,52,6,0,4,1,1,0,3.5
21-02-23,B014,B014_E006,42,12,0,7,2,1,0,3.8
21-02-23,B014,B014_E007,51,5,0,3,1,1,0,4
21-02-23,B014,B014_E008,33,11,0,7,2,1,0,3.6
21-02-23,B014,B014_E009,39,11,0,6,2,1,0,3.7
21-02-23,B014,B014_E010,34,11,0,6,2,0,0,3.7
21-02-23,B015,B015_E001,53,7,0,5,2,1,0,4.2
21-02-23,B015,B015_E002,33,5,0,3,1,2,0,4.6
21-02-23,B015,B015_E003,60,7,0,4,1,1,0,4.5
21-02-23,B015,B015_E004,67,6,0,4,1,1,0,4.6
21-02-23,B015,B015_E005,32,11,0,8,4,2,0,4.4
21-02-23,B015,B015_E006,35,5,0,3,1,1,0,4.8
21-02-23,B015,B015_E007,36,9,0,5,2,2,0,4.8
21-02-23,B015,B015_E008,40,15,0,11,4,2,0,4.5
21-02-23,B015,B015_E009,39,12,0,9,5,2,0,4.1
21-02-23,B015,B015_E010,49,11,0,6,3,2,0,4.6
21-02-23,B016,B016_E001,54,21,0,12,4,4,1,4.9
21-02-23,B016,B016_E002,94,17,0,14,6,8,4,4.2
21-02-23,B016,B016_E003,56,16,0,11,4,3,0,4.9
21-02-23,B016,B016_E004,75,22,0,14,7,3,0,4.8
21-02-23,B016,B016_E005,81,14,0,8,3,7,0,5
21-02-23,B016,B016_E006,68,7,0,4,1,7,0,4.8
21-02-23,B016,B016_E007,70,16,0,10,4,8,4,4.5
21-02-23,B016,B016_E008,54,19,0,15,9,5,2,4.7
21-02-23,B016,B016_E009,62,25,0,18,8,7,1,4.4
21-02-23,B016,B016_E010,40,9,0,6,3,7,1,4.4
21-02-23,B017,B017_E001,24,2,0,1,0,1,0,4.4
21-02-23,B017,B017_E002,21,4,0,2,0,1,0,3.7
21-02-23,B017,B017_E003,25,7,0,5,2,2,0,4.2
21-02-23,B017,B017_E004,20,7,0,5,2,2,0,4.3
21-02-23,B017,B017_E005,50,4,0,2,0,1,0,3.9
21-02-23,B017,B017_E006,34,10,0,6,2,3,0,3.7
21-02-23,B017,B017_E007,20,6,0,3,1,2,0,4.1
21-02-23,B017,B017_E008,32,9,0,6,2,4,1,3.7
21-02-23,B017,B017_E009,21,9,0,6,3,3,0,3.5
21-02-23,B017,B017_E010,40,2,0,1,0,2,0,4.1
21-02-23,B018,B018_E001,58,10,0,6,2,11,5,4.8
21-02-23,B018,B018_E002,97,15,0,12,4,8,2,5
21-02-23,B018,B018_E003,104,19,0,14,5,9,2,5
21-02-23,B018,B018_E004,70,13,0,9,3,11,0,5
